open,high,low,close,volume,date,RSI,symbol
675.0,681.0459,665.67,676.49,21377820,2025-01-29,71.8873,META
666.0,682.58,659.465,674.33,20950107,2025-01-28,71.4123,META
626.61,663.87,625.1,659.88,28399190,2025-01-27,68.06,META
636.4,652.0,634.2,647.49,19065329,2025-01-24,64.7708,META
627.36,636.6,621.15,636.45,9910163,2025-01-23,61.4896,META
623.3,633.7,619.435,623.5,12274011,2025-01-22,57.1416,META
617.825,621.5,609.0082,616.46,11674016,2025-01-21,54.5513,META
624.05,624.97,603.67,612.77,17280600,2025-01-17,53.1738,META
611.5,616.25,609.71,611.3,8355349,2025-01-16,52.6429,META
610.21,622.46,606.5,617.12,15524302,2025-01-15,54.9327,META
605.065,605.49,588.55,594.25,13597992,2025-01-14,46.4302,META
607.1,608.97,598.445,608.33,10785031,2025-01-13,52.0433,META
610.03,629.91,597.34,615.86,19256564,2025-01-10,55.3673,META
613.395,616.4397,602.79,610.72,10085846,2025-01-08,53.4842,META
631.7,632.1011,608.23,617.89,12071479,2025-01-07,56.5761,META
611.825,630.99,605.62,630.2,14560754,2025-01-06,62.3198,META
604.76,609.5,596.4136,604.63,11436784,2025-01-03,53.145,META
589.72,604.91,587.82,599.24,12682269,2025-01-02,50.8001,META
592.265,593.97,583.85,585.51,6019520,2024-12-31,44.194,META
588.75,596.9399,585.58,591.24,7025864,2024-12-30,46.6197,META
599.41,601.85,589.8,599.81,8084229,2024-12-27,50.4668,META
605.48,606.3,598.94,603.35,6091239,2024-12-26,52.1164,META
602.715,607.99,599.2849,607.75,4726056,2024-12-24,54.1596,META
589.6,601.09,586.25,599.85,10205750,2024-12-23,50.9539,META
590.58,603.11,580.0,585.25,48989390,2024-12-20,44.265,META
610.39,611.52,595.0,595.57,14958082,2024-12-19,48.6169,META
621.0,627.36,596.32,597.19,17075480,2024-12-18,49.3237,META
626.17,632.37,616.54,619.44,12897842,2024-12-17,60.5514,META
629.975,631.15,618.58,624.24,10885625,2024-12-16,63.4444,META
627.22,631.08,616.886,620.35,8453349,2024-12-13,61.8997,META
