open,high,low,close,volume,date,RSI,symbol
108.515,110.2,106.47,110.15,222614034,2025-04-01,40.622,NVDA
105.13,110.955,103.65,108.38,299212653,2025-03-31,38.107,NVDA
111.485,112.87,109.0701,109.67,229872549,2025-03-28,39.2316,NVDA
111.35,114.45,110.66,111.43,236902055,2025-03-27,40.7553,NVDA
118.73,118.84,112.71,113.76,296431667,2025-03-26,42.7987,NVDA
120.545,121.29,118.92,120.69,167447198,2025-03-25,49.6778,NVDA
119.88,122.22,119.34,121.41,228452534,2025-03-24,50.4603,NVDA
116.94,117.99,115.42,117.7,266498528,2025-03-21,46.4225,NVDA
116.55,120.2,116.47,118.53,248829749,2025-03-20,47.2221,NVDA
117.27,120.445,115.68,117.52,273426225,2025-03-19,46.1746,NVDA
118.0,119.02,114.54,115.43,299686944,2025-03-18,44.0404,NVDA
122.74,122.89,118.03,119.53,255501481,2025-03-17,47.4689,NVDA
118.61,121.88,118.15,121.67,277593455,2025-03-14,49.3302,NVDA
117.03,117.76,113.79,115.58,299033131,2025-03-13,43.4731,NVDA
114.12,116.76,112.88,115.74,323857454,2025-03-12,43.5961,NVDA
106.99,112.236,104.77,108.76,354865692,2025-03-11,36.2874,NVDA
109.9,111.85,105.46,106.98,361107562,2025-03-10,34.2736,NVDA
111.25,113.48,107.56,112.69,341755468,2025-03-07,37.8359,NVDA
113.53,115.35,110.22,110.57,321181861,2025-03-06,35.5256,NVDA
117.58,118.2781,114.51,117.3,284337886,2025-03-05,39.8965,NVDA
110.645,119.31,110.11,115.99,398163305,2025-03-04,38.5295,NVDA
123.51,123.7,112.28,114.06,411381373,2025-03-03,36.5554,NVDA
118.02,125.09,116.4,124.92,389091145,2025-02-28,43.926,NVDA
135.0,135.01,120.01,120.15,443175846,2025-02-27,38.9016,NVDA
129.985,133.73,128.49,131.28,322553814,2025-02-26,48.2734,NVDA
129.98,130.2,124.44,126.63,271428711,2025-02-25,42.9406,NVDA
136.56,138.59,130.08,130.28,251381137,2025-02-24,46.4295,NVDA
140.04,141.46,134.03,134.43,228217585,2025-02-21,50.786,NVDA
140.03,140.66,136.7901,140.11,143903583,2025-02-20,57.6622,NVDA
139.51,141.36,137.22,139.23,167536006,2025-02-19,56.8212,NVDA
141.27,143.44,137.925,139.4,219176627,2025-02-18,57.0244,NVDA
136.48,139.25,135.5,138.85,195479557,2025-02-14,56.5576,NVDA
131.555,136.5,131.17,135.29,197429975,2025-02-13,53.5239,NVDA
130.02,132.24,129.08,131.14,160278552,2025-02-12,49.7233,NVDA
132.58,134.48,131.02,132.8,178902379,2025-02-11,51.2809,NVDA
130.09,135.0,129.96,133.57,216989086,2025-02-10,51.9822,NVDA
129.22,130.37,125.0,129.84,228186298,2025-02-07,48.8345,NVDA
127.42,128.77,125.21,128.68,251483574,2025-02-06,47.8472,NVDA
121.76,125.0,120.76,124.83,263110629,2025-02-05,44.5497,NVDA
116.96,121.2,116.7,118.65,256550040,2025-02-04,38.7802,NVDA
114.75,118.57,113.01,116.66,371235677,2025-02-03,36.8144,NVDA
123.78,127.85,119.19,120.07,390372899,2025-01-31,38.7966,NVDA
123.1,125.0,118.1,124.65,392925469,2025-01-30,41.5895,NVDA
126.5,126.89,120.05,123.7,467120640,2025-01-29,40.7682,NVDA
121.81,129.0,116.25,128.99,579666350,2025-01-28,43.9644,NVDA
124.8,128.4,116.7,118.42,818830895,2025-01-27,34.4259,NVDA
148.37,148.97,141.88,142.62,234657635,2025-01-24,53.9496,NVDA
145.05,147.23,143.72,147.22,155915549,2025-01-23,59.9508,NVDA
144.66,147.79,143.67,147.07,237651395,2025-01-22,59.8154,NVDA
139.16,141.83,137.09,140.83,197748985,2025-01-21,53.7818,NVDA
136.69,138.5,135.4649,137.71,201188760,2025-01-17,50.3184,NVDA
138.64,138.75,133.49,133.57,209235583,2025-01-16,45.2646,NVDA
133.65,136.45,131.29,136.24,185217338,2025-01-15,48.2009,NVDA
136.05,136.38,130.05,131.76,195590485,2025-01-14,42.3769,NVDA
129.99,133.49,129.51,133.23,204808914,2025-01-13,43.8801,NVDA
137.45,139.92,134.22,135.91,207602514,2025-01-10,46.6836,NVDA
142.58,143.95,137.56,140.11,227349948,2025-01-08,51.4687,NVDA
153.03,153.13,140.01,140.14,351782174,2025-01-07,51.5037,NVDA
148.59,152.156,147.8201,149.43,265377359,2025-01-06,64.0295,NVDA
140.01,144.9,139.73,144.47,229322478,2025-01-03,59.0978,NVDA
136.0,138.88,134.63,138.31,198247166,2025-01-02,51.4162,NVDA
138.03,138.07,133.83,134.29,155659211,2024-12-31,45.177,NVDA
134.83,140.27,134.02,137.49,167734700,2024-12-30,49.9152,NVDA
138.55,139.02,134.71,137.01,170582603,2024-12-27,49.1727,NVDA
139.7,140.85,137.73,139.93,116519090,2024-12-26,53.6669,NVDA
140.0,141.9,138.65,140.22,105156989,2024-12-24,54.123,NVDA
136.28,139.79,135.1201,139.67,176053506,2024-12-23,53.4258,NVDA
129.81,135.28,128.22,134.7,306528553,2024-12-20,46.6187,NVDA
131.76,134.03,129.55,130.68,209719210,2024-12-19,40.0362,NVDA
133.86,136.7,128.28,128.91,277444533,2024-12-18,36.8525,NVDA
129.09,131.59,126.86,130.39,259410263,2024-12-17,38.437,NVDA
134.18,134.4,130.42,132.0,237951130,2024-12-16,40.1822,NVDA
138.94,139.6,132.54,134.25,231514881,2024-12-13,42.6979,NVDA
